,id,price,owner,collectionName,collectionTitle,img,title,propertyCategory,creators,attributes,properties,tokenDelegateValid,rarity,version,origin_attributes,Background,Body,Face,Costume,Face Gear,Glasses,Headgear
2206,3ox42Qb37N5dp3xXmzjM4SBA4QgRRQUArbFAvEb6mmCh,5.0,D9ww7Xs6xNjM1GoAm29mq1TvE2Z4cUt14QsnVEe4QV2v,magnum_ai,Magnum AI,https://www.arweave.net/zp84mi5D_MF-NlN5IKIKeawTvXFrSR2cbAhy8j0A89U?ext=png,Magnum #1995,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Grey Jersey'}, {'trait_type': 'Face Gear', 'value': 'Sharkborg'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Rasta Mon'}]","{'files': [{'uri': 'https://www.arweave.net/zp84mi5D_MF-NlN5IKIKeawTvXFrSR2cbAhy8j0A89U?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Grey Jersey'}, {'trait_type': 'Face Gear', 'value': 'Sharkborg'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'Rasta Mon'}]",BlueFade,HumanSkin,Face,GreyJersey,Sharkborg,NoGlasses,RastaMon
2207,FEMFcMrV4n3emvXj2zPyrAnvDnGG83Fee2hw28MCqk4t,5.0,AJpuaH2Ke13VoMrk8MRCE693yMWMLyTBf2e2J48Pzz7j,magnum_ai,Magnum AI,https://www.arweave.net/S5IqgSDS8QmmjK_a86f-41sJR32IwGrxazFHa_S1HUw?ext=png,Magnum #878,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Jersey'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Deal With It'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]","{'files': [{'uri': 'https://www.arweave.net/S5IqgSDS8QmmjK_a86f-41sJR32IwGrxazFHa_S1HUw?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Sunset Pink'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Red Jersey'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Deal With It'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]",SunsetPink,Golem,Face,RedJersey,NoFaceGear,DealWithIt,ComCap
2208,9uvWWEV1dBtfGHs6JRcfmMrxcjpnFAc3FJLBYoFvyT5P,5.0,FNdY8jQGad8g2qymZXKPbL1GQxiTBQVYcAJeyCi3mZXi,magnum_ai,Magnum AI,https://www.arweave.net/x-w8x3dIBXoil2H63qO5J-LkQ8L2vhFmd-f_LdaNEg4?ext=png,Magnum #550,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Mike'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Transparent'}, {'trait_type': 'Headgear', 'value': 'Toad Man'}]","{'files': [{'uri': 'https://www.arweave.net/x-w8x3dIBXoil2H63qO5J-LkQ8L2vhFmd-f_LdaNEg4?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Mike'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Transparent'}, {'trait_type': 'Headgear', 'value': 'Toad Man'}]",BlueFade,Cyborg,Face,MagnumMike,NoFaceGear,Transparent,ToadMan
2209,Ev57uau1m53gkDDSPJeWpHyL99u8oLGMwc4MNXhX7SWu,5.0,5yvN7a8hsE4KyPkRoS7MuWK71fGsMtQB8dkgWxCrszUE,magnum_ai,Magnum AI,https://www.arweave.net/sUZspCJ84OOOqaPLC9hgegyNMoAnk4DjUfsc7aahTZY?ext=png,Magnum #116,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Leonidas'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'Brown Afro'}]","{'files': [{'uri': 'https://www.arweave.net/sUZspCJ84OOOqaPLC9hgegyNMoAnk4DjUfsc7aahTZY?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Leonidas'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'Brown Afro'}]",ArcadeBricks,HumanSkin,Face,Leonidas,OrangeGoatee,Steampunk,BrownAfro
2210,7rzu4gDGsiGW8F6orP6ov8xuBuXTxqqwzwJYP1DoTPce,5.0,4KCtrJptDHd883KFrGdGbHAqkaHuzcWH1LWR1hBfDjMd,magnum_ai,Magnum AI,https://www.arweave.net/m0KbgstPi6F5FcWuwU8_wkT_0uXljXuNSzO9xjmWsSk?ext=png,Magnum #979,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Retro Miami'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Leonidas'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'Blue Bans'}, {'trait_type': 'Headgear', 'value': 'Brown Afro'}]","{'files': [{'uri': 'https://www.arweave.net/m0KbgstPi6F5FcWuwU8_wkT_0uXljXuNSzO9xjmWsSk?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Retro Miami'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Leonidas'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'Blue Bans'}, {'trait_type': 'Headgear', 'value': 'Brown Afro'}]",RetroMiami,Golem,Face,Leonidas,RedBeard,BlueBans,BrownAfro
2211,9u4FS6KYQbjHkj1zp5iULhnEaAmvrkbGfAf4MaR3wgCq,5.05,BdKe8wy4nyGqcBq9YxtyUkaUE3diW18KfPZk6WQyNebv,magnum_ai,Magnum AI,https://www.arweave.net/YKB8zUAooK4zklvyFUYypYt-5mKwKTzLawiJXQUgfKc?ext=png,Magnum #2278,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Formal'}, {'trait_type': 'Face Gear', 'value': 'Green Bandana'}, {'trait_type': 'Glasses', 'value': 'Cyclops Visor'}, {'trait_type': 'Headgear', 'value': 'Half Mini Man'}]","{'files': [{'uri': 'https://www.arweave.net/YKB8zUAooK4zklvyFUYypYt-5mKwKTzLawiJXQUgfKc?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Formal'}, {'trait_type': 'Face Gear', 'value': 'Green Bandana'}, {'trait_type': 'Glasses', 'value': 'Cyclops Visor'}, {'trait_type': 'Headgear', 'value': 'Half Mini Man'}]",BronzeFade,HumanSkin,Face,MagnumFormal,GreenBandana,CyclopsVisor,HalfMiniMan
2212,H1ZxkSBT31258fD4vvf1Vj2kH9YewsXEeWPpVfzW5T13,5.1,EFAkakZZ1zkuaEUamHKxuAVVGEQeqpbygwTDaDDrDE5k,magnum_ai,Magnum AI,https://www.arweave.net/ev_0MldvMYyLW0CByqyRFq9U9Wo9HgABvalfB3rAbTw?ext=png,Magnum #2949,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Aztec Warrior'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Blue Bans'}, {'trait_type': 'Headgear', 'value': 'Red Beanie'}]","{'files': [{'uri': 'https://www.arweave.net/ev_0MldvMYyLW0CByqyRFq9U9Wo9HgABvalfB3rAbTw?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Mechanical'}, {'trait_type': 'Body', 'value': 'Aztec Warrior'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Blue Bans'}, {'trait_type': 'Headgear', 'value': 'Red Beanie'}]",Mechanical,AztecWarrior,Face,BusinessCasual,NoFaceGear,BlueBans,RedBeanie
2213,A8Xf8VG2VeLe77RtqVkGUDwGdGWPfVeh6QhkkcM7ZKgS,5.1,3YWcKWhW75M8kuJPLnFco4kKZ24Vmo8nJNHuXooKPTMQ,magnum_ai,Magnum AI,https://www.arweave.net/6VY6IAxLZIN8W9BoAoB5oO9zutjmqHUwoJB9hkkUhOs?ext=png,Magnum #1043,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Synthwave'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Googly Eyes'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/6VY6IAxLZIN8W9BoAoB5oO9zutjmqHUwoJB9hkkUhOs?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Synthwave'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Googly Eyes'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",Synthwave,Zombie,Face,BusinessCasual,NoFaceGear,GooglyEyes,NoHeadgear
2214,DRzHrChWX1WcpZwBGFKhnCYsgmB2fSo5GXrmyfC6TrmQ,5.2,26HGYaBZgcYg5DnMaZR1N222KSpgqaJGg7Z4HeGiGcGS,magnum_ai,Magnum AI,https://www.arweave.net/BphXMukoo6Ao0M2uGVCvcB1pkZTIOFSGUgfKtVuM3dM?ext=png,Magnum #3364,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Workout Hoodie'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]","{'files': [{'uri': 'https://www.arweave.net/BphXMukoo6Ao0M2uGVCvcB1pkZTIOFSGUgfKtVuM3dM?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Workout Hoodie'}, {'trait_type': 'Face Gear', 'value': 'Red Beard'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'Super Magnum'}]",ArcadeBricks,HumanSkin,Face,WorkoutHoodie,RedBeard,Steampunk,SuperMagnum
2215,DkG5EdHE4RHPAA5f1e49AXHDkFYcWk5TKHs2Y7YMk7TF,5.2,C7SKG7pGop2nZtzWnNxsY4KD94beGSgr7yLRXSTjs6dA,magnum_ai,Magnum AI,https://www.arweave.net/qbfQ5JgxHnOd94QWtOvO_17tSMt4DQTuQUfp-dAol8c?ext=png,Magnum #86,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Spartacus'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'Rasta Mon'}]","{'files': [{'uri': 'https://www.arweave.net/qbfQ5JgxHnOd94QWtOvO_17tSMt4DQTuQUfp-dAol8c?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Spartacus'}, {'trait_type': 'Face Gear', 'value': 'Orange Goatee'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'Rasta Mon'}]",BronzeFade,Yakuza,Face,Spartacus,OrangeGoatee,Steampunk,RastaMon
2216,ETWCeU2uiwc2uXAjs2vuvcRWXWKFYYkA5ys1qQN6wNq1,5.2,8Z63scHQQ5VyJ4v52PJ8eDivB1opH2M5YyRarJ1p16u,magnum_ai,Magnum AI,https://www.arweave.net/VYnBNHtvIKZDEn8UjNG-hA9ClCs_bHYqzkVUVWhcUdw?ext=png,Magnum #1217,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Supreme'}, {'trait_type': 'Face Gear', 'value': 'Great Smile'}, {'trait_type': 'Glasses', 'value': 'Lennon'}, {'trait_type': 'Headgear', 'value': 'Blonde Afro'}]","{'files': [{'uri': 'https://www.arweave.net/VYnBNHtvIKZDEn8UjNG-hA9ClCs_bHYqzkVUVWhcUdw?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Blue Fade'}, {'trait_type': 'Body', 'value': 'Cyborg'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Supreme'}, {'trait_type': 'Face Gear', 'value': 'Great Smile'}, {'trait_type': 'Glasses', 'value': 'Lennon'}, {'trait_type': 'Headgear', 'value': 'Blonde Afro'}]",BlueFade,Cyborg,Face,MagnumSupreme,GreatSmile,Lennon,BlondeAfro
2217,8qR1a7ADuNirQiPWVFMZHcDM8dLJAgXxuGRtaNrWzHoL,5.25,J5ByfoRKezUofDVE6hx1JXRRdbLW1aJBxRLRqWZdViAg,magnum_ai,Magnum AI,https://www.arweave.net/CmaYzJHM3mr0xyyzXciT53m4Kp1y2eg7dSHRHOB7a4M?ext=png,Magnum #2459,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Outerspace'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Mike'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Signal'}, {'trait_type': 'Headgear', 'value': 'Rasta Mon'}]","{'files': [{'uri': 'https://www.arweave.net/CmaYzJHM3mr0xyyzXciT53m4Kp1y2eg7dSHRHOB7a4M?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Outerspace'}, {'trait_type': 'Body', 'value': 'Golem'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Magnum Mike'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'No Signal'}, {'trait_type': 'Headgear', 'value': 'Rasta Mon'}]",Outerspace,Golem,Face,MagnumMike,NoFaceGear,NoSignal,RastaMon
2218,9wzfwkXpwRSokHV1FPAjo6od4fmsN3kfdQodSoLRoJ4Q,5.25,Ec2Y7Dd7YBzoLd1QTFjT6gnq1SEcBSyEHJw5XKjc2qfF,magnum_ai,Magnum AI,https://www.arweave.net/ou0UM-AVvBgnKEv6-9qQsF66bJBtp1LvEqH09uBVp_A?ext=png,Magnum #2294,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Aztec Warrior'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'French Mustache'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/ou0UM-AVvBgnKEv6-9qQsF66bJBtp1LvEqH09uBVp_A?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Aztec Warrior'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Business Casual'}, {'trait_type': 'Face Gear', 'value': 'French Mustache'}, {'trait_type': 'Glasses', 'value': 'No Glasses'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",BronzeFade,AztecWarrior,Face,BusinessCasual,FrenchMustache,NoGlasses,NoHeadgear
2219,4ik35vBHL4wYMVuXgXg8EQhWenCKUgDtn1AZLvbwDoTP,5.29,zQEpZ1evhrRXuPTyPWQArBwE4Q8b1nD3p5riNziJfHT,magnum_ai,Magnum AI,https://www.arweave.net/uPXXfJKNJQTJD7Go6OLntUcE9T2rZ7HQ0nGoHWIvRSk?ext=png,Magnum #3639,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Strong Man'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'Pink Paradise'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]","{'files': [{'uri': 'https://www.arweave.net/uPXXfJKNJQTJD7Go6OLntUcE9T2rZ7HQ0nGoHWIvRSk?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Bronze Fade'}, {'trait_type': 'Body', 'value': 'Yakuza'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'Strong Man'}, {'trait_type': 'Face Gear', 'value': 'Cybernetic Guard'}, {'trait_type': 'Glasses', 'value': 'Pink Paradise'}, {'trait_type': 'Headgear', 'value': 'No Headgear'}]",BronzeFade,Yakuza,Face,StrongMan,CyberneticGuard,PinkParadise,NoHeadgear
2220,5V1ssfRXNKtgnWTzg6n3JZUAqPWRwnkZCxRJp4hfYyjL,5.3,5w6XmHFtiGiSmGyK4n5QxkR34fFwrtK8wsXdQt1UFHGZ,magnum_ai,Magnum AI,https://www.arweave.net/sQ4YqYbOhVmqK6dogOiHl05SkVbeKwEU7A-zjKo4Aa8?ext=png,Magnum #1885,image,"[{'address': '5PUfY4iz9udwGTLbQaAH845NHCHDAfnqfoGaa8uPYm7', 'verified': 1, 'share': 0}, {'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'verified': 0, 'share': 100}]","[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]","{'files': [{'uri': 'https://www.arweave.net/sQ4YqYbOhVmqK6dogOiHl05SkVbeKwEU7A-zjKo4Aa8?ext=png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'Fw2ZMHRKhjv92vBDuRWt3KmbBbjhsXWLsTP9BjToudcx', 'share': 100}]}",False,,4,"[{'trait_type': 'Background', 'value': 'Arcade Bricks'}, {'trait_type': 'Body', 'value': 'Human Skin'}, {'trait_type': 'Face', 'value': 'Face'}, {'trait_type': 'Costume', 'value': 'No Costume'}, {'trait_type': 'Face Gear', 'value': 'No Face Gear'}, {'trait_type': 'Glasses', 'value': 'Steampunk'}, {'trait_type': 'Headgear', 'value': 'ComCap'}]",ArcadeBricks,HumanSkin,Face,NoCostume,NoFaceGear,Steampunk,ComCap
