,id,price,owner,collectionName,collectionTitle,title,propertyCategory,creators,properties,tokenDelegateValid,rarity,version,Trait_Background,Trait_Body,Trait_Clothes,Trait_Eyes,Trait_Head,Trait_Mouth
2328,FKdJJNVvw12F5nBLssueDyKnTXDMYTNPbDRkQuaJxn5C,2.5,GXas4GwrLQq99A9FR4QX7dXrABDgXioHTTUd2gvwkY88,monkelabs_dao,MonkeLabs DAO,LabMonke #836,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/ca41ac1088919566f9a68bd2f1f2395e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Purple,Blue,None,TronGlasses,Battery,Full
2329,7DbijMkPmyTCkQZxJFRx2h91n3X4pggube2yrEMDaXbt,2.5,GXas4GwrLQq99A9FR4QX7dXrABDgXioHTTUd2gvwkY88,monkelabs_dao,MonkeLabs DAO,LabMonke #1421,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/56421b548626e49e2d78684431fe6d7e.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Purple,TShirt,NightVision,Diamond,Smile
2330,4MoyrdqKq1EGXNnyK9DpRjyY19Z2Gtpm8721N2n7NHGf,2.5,GXas4GwrLQq99A9FR4QX7dXrABDgXioHTTUd2gvwkY88,monkelabs_dao,MonkeLabs DAO,LabMonke #1431,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/e182568ba20e89ff6b2219a07010ff1a.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Green,Brown,Bowtie,TronGlasses,Potion,Dot
2331,FDQrNxzqbTRuvsSDZ5g2TCYNUVcSzCyd5J82bnLFkgeh,2.5,8Z2NDTFdHoN8VjFrrr4K7wVAuPQMAQD7m2kLfKngXE38,monkelabs_dao,MonkeLabs DAO,LabMonke #609,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/9269e5363e953159411c0f5649a76c8c.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Yellow,Blue,Hazmat,Glasses,LightBulb,Smile
2332,4PTkGgQwVuJ8675fiAEnJnxhxwjd4oQ26Euyyj8pG5c9,2.5,Ex5PrNHh2TeGoGp12J813D5DZhwHgWycPkavCKvexESw,monkelabs_dao,MonkeLabs DAO,LabMonke #3783,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/eb8613e66b304881aea64c21d6699ff2.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Blue,Gorilla,Bowtie,Glasses,Syringe,Smile
2333,CRBg5NaqoBGZPCnHuSskhqsRzQHFB6BassfC8ouvnJNf,2.5,3EJntD996DMP8gk6dnudhp4aZrNjM9XZuRGJA8HKXbHc,monkelabs_dao,MonkeLabs DAO,LabMonke #2737,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/5d25e3279ed5419cfdb597940524fa0d.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Green,Blue,Suit,None,ComputerOn,Dot
2334,CphZit28mj4gUdwd8SF8Au3fqRggMaGC8HwGgDM9Rk6M,2.5,D33AVStLgB922CBBtPnfdzvrZSRFzoghJvSL1ckPnPzw,monkelabs_dao,MonkeLabs DAO,LabMonke #4843,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/5b9af0423dfdf7ee1b863f66187ab3e1.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Blue,Blue,None,Tracker,Ruby,Open
2335,2ASih3x2GK5qksPefor6rKtj76bkKUi5KmgPbC5zWTHX,2.5,4x5xP9FYC4Pr6KKfBD5YW2ouBKDD2LoPFZzpbGHsJ73W,monkelabs_dao,MonkeLabs DAO,LabMonke #3886,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/55c96258b581081e3c371d694c696df8.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Blue,Blue,None,Tracker,Slime,Open
2336,6yoPRVYVPgiPEaHq4CNpCjQT2oyXXFUVJbBd4bJBmXPY,2.5,86x4t1a72hD7ovwAGcv3NmSQwjR8RdbxrnJ3ApwTMmx8,monkelabs_dao,MonkeLabs DAO,LabMonke #3095,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/1f04f1ecada3d73256c3aac7cc1d2279.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Yellow,Gorilla,Suit,None,Controller,Thoughtful
2337,AgFao9PVFUdBFWd6voS3Ze7ZZn8g2NWVdYiwKkPUf9hM,2.5,2n24E9WmX3zS8PjGDwcePUHLwY5kydio3sSNfykaDRWp,monkelabs_dao,MonkeLabs DAO,LabMonke #1927,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/375e285a82597c1e0576fee87648f721.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Green,TShirt,Goggles,None,Smile
2338,EaL27RAChT6WbM6xFnHZ7VAwkd4on1PY8xgqtR4JZBJF,2.6,9AF8toy6Uf6BZbpNvae7ux94WET47M8JuhLwBWMGGx92,monkelabs_dao,MonkeLabs DAO,LabMonke #5121,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/75ccc0d5c04cc30fd4da1e525cb9a33b.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Brown,LabCoatClosed,Goggles,Brain,Line
2339,DpN9Wp2FcvchvBdsM2KRGbFQ9kPu84gmPwS3qvSms4fQ,2.65,GhJjiYHzRLtSQPfxV19i15ZqtepHJwv9UNSLtPVfWRtH,monkelabs_dao,MonkeLabs DAO,LabMonke #5209,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/8850ed3d8ffc48848804e5110cf32f06.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Brown,Emperor,None,Microscope,Smile
2340,kmsRrpgdRwekggPoMBHhLHD53anscp1a3LZHT89a5a6,2.69,Hs5QZgV3YgnFLPEF6FtJwFuBa1d7vipEYPJMgEh96f5,monkelabs_dao,MonkeLabs DAO,LabMonke #1044,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/03ca19087adf85d0cd4614ed60d40e7a.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Purple,Orangutan,TShirt,NightVision,Ruby,Line
2341,3hQk2MFdDP8ZpdW7Ndv8xyfe5bcCLwv43LKsJxcXAz8j,2.69,Hs5QZgV3YgnFLPEF6FtJwFuBa1d7vipEYPJMgEh96f5,monkelabs_dao,MonkeLabs DAO,LabMonke #899,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/de2fcaa6b151987f3a4ac04c1c7e67a4.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Purple,Purple,Bowtie,None,Ruby,Line
2342,AgXkenF6ypqBwRUXQG6ESQw8RqVP7CGPK5qxkKDSYMhf,2.7,9AF8toy6Uf6BZbpNvae7ux94WET47M8JuhLwBWMGGx92,monkelabs_dao,MonkeLabs DAO,LabMonke #259,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/6c56604abc83d81d21107d88ba299875.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Purple,Blue,LabCoatOpen,None,LightBulb,Full
2343,AugGYHSCockHQUQrBaUBGDERz5y55zzsVag8ufvPdbNB,2.7,9TZLCM611f6gTd3fLhUSC4YNsmPq1x5o428iy6nLgEhb,monkelabs_dao,MonkeLabs DAO,LabMonke #3108,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/2a910c75b883e81e99944186b3cb69c7.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Purple,Brown,LabCoatClosed,Goggles,Slime,Dot
2344,ARAapfW2SqB3QDfvd3bWEn8pckEAKCutYaJJa9A1xF88,2.8,DwXi5fbNBpLztmd7GbEmopGgr63sbrc5N9rbeo7ibkzp,monkelabs_dao,MonkeLabs DAO,LabMonke #3787,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/782fb12de88d94c9f56b27a9e2fbf7d4.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Green,Blue,None,None,Topaz,Full
2345,CFQ59dNLNUiohUxKLUm5QSjFohzjH9QVSRYS9C1GPwW9,2.8,4U6qGLjG5gVie69P3rnB8TuiDyq8f6CNdGw6AaH2RVNY,monkelabs_dao,MonkeLabs DAO,LabMonke #5810,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/a9b5f1e653c020ba0e03b299a1c6fac0.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Brown,Suit,None,Battery,Smile
2346,G7vyrqhVwft78MB4mKv2cHQd7cD5kadzbgnxEUH1vfGp,2.8,4U6qGLjG5gVie69P3rnB8TuiDyq8f6CNdGw6AaH2RVNY,monkelabs_dao,MonkeLabs DAO,LabMonke #4955,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/a3960a0e0e26aafaf15829ecf0e8d624.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Brown,None,None,Magnet,Line
2347,ChMq3FEAZofXRPAuNkAzD46D6NX3C3BvvxoJ8E4neaTM,2.8,4U6qGLjG5gVie69P3rnB8TuiDyq8f6CNdGw6AaH2RVNY,monkelabs_dao,MonkeLabs DAO,LabMonke #1566,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/9dae90669614adcb82f8acf9feb14bf0.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Brown,Bowtie,Tracker,None,Dot
2348,F7L2xJgSVShELKDQ94VxfaEa2m45d7YvYxQWUXP2gnic,2.8,D33AVStLgB922CBBtPnfdzvrZSRFzoghJvSL1ckPnPzw,monkelabs_dao,MonkeLabs DAO,LabMonke #5655,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/cac7bed045e4da6883af199174ee61d5.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Green,Green,LabCoatClosed,RainbowVisor,None,Full
2349,BvTshP8cMxJLqgB13qTd6JepZtBQjj3Q7LnTcKiBgenH,2.89,DyqMijtCrsSkjhrtF7ByfsV7unw5Y4DQ7TtVeU2z4Qsz,monkelabs_dao,MonkeLabs DAO,LabMonke #5405,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/3ef2ee6bbc2ba6a32c109ed812c36658.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Yellow,Arctic,Bowtie,None,None,Open
2350,bzxtVP4FoPz2uRAqDMz7xtXJjsmbHFN62P7U9WsB35c,2.89,7SkBURKvyVJ1yvAeiPQKz8CdSpxAMVHnvzBy5Robzh2X,monkelabs_dao,MonkeLabs DAO,LabMonke #1094,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/bd5c7ee65a300db7c311b5e7949785df.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Green,Green,LabCoatClosed,Glasses,Battery,Thoughtful
2351,Fecn7XiVDnjuWFNLjzCW4tBXtdYbE6DRZXi3qHieGiAK,2.9,D5qTQPv63NKtZeZFKjGPdVhYwSVMRqehGLQvb5UNecbx,monkelabs_dao,MonkeLabs DAO,LabMonke #2724,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/2d25d36cc73863882623641c9c149197.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Purple,Alien,None,NightVision,None,Open
2352,G4npv2zZmjU5uDQ4iwoQ2HU6CVdVoXitMGpqENuZRX56,2.9,FumFS9F9LyD4eQX5MvXpZhZGMfe7PbYu2AQUr6qExznm,monkelabs_dao,MonkeLabs DAO,LabMonke #1867,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/8e92a31653877363130f580ee613fd17.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Zombie,Suit,TronGlasses,Emerald,Full
2353,5A5x6noVJHoR3saujwJDjoKrf1NvQV2kEnxVsp4yFjsA,2.9,9AF8toy6Uf6BZbpNvae7ux94WET47M8JuhLwBWMGGx92,monkelabs_dao,MonkeLabs DAO,LabMonke #505,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/8c5c329470a775c5bba049ad6504735f.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Blue,Green,Suit,Goggles,Microscope,Dot
2354,AWqMRoFW5t538zTDV2wVvrGnLfg7chRjw6sG9ibSykZq,2.9,CWePhsZRfVNjZquJ1MDeRxaqMvVkGVjTCbyL64oz5n5u,monkelabs_dao,MonkeLabs DAO,LabMonke #2187,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/b71d3ea94d7030226df551ddbabed9e4.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Red,Cyborg,Hazmat,None,Brain,Line
2355,7WVQL8qNs1bZTGKeC6Unfu1125xtn2mfF3vCs6FHC5tu,2.95,3DJd1SnTwXc2utT1dzzt1jS36ECMggiUR5p5zFaFzT84,monkelabs_dao,MonkeLabs DAO,LabMonke #491,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/8f6dc22a4a371bc68a51f8aba651bd68.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Purple,Arctic,StormTrooper,None,Beaker,Open
2356,GkJC6QizrogXASdHbFt2SysTppwiRWMBm2Xy6R5xkqnA,2.97,9gvEsrvxoiKRA9hoqcUkTjzxWLjPwKqqwXAywqDWm946,monkelabs_dao,MonkeLabs DAO,LabMonke #4484,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/6eaa42d38f1f0e3241b6909a04780437.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Blue,Purple,LabCoatOpen,Glasses,Syringe,Smile
2357,vM5Yf9Un2noPieydr2bC4DPvqTt4JuurTQLvAV41tuR,2.99,7xeTZfPZ1eQ7bqCCzfpefVQUDmoB5dVfmhtYinAAgAEF,monkelabs_dao,MonkeLabs DAO,LabMonke #3583,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/d89a3e4d9606a5f3e10c98c9f61da8b8.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Green,Alien,TShirt,None,None,Full
2358,BYLujzAbT4L1B1KqXMRQXhUWNgeDDYQEoG2QhxgN7YaY,2.99,Abji7upFWhZWNbVF3uSszp8zD22pV3W9Ti9Msonwurb8,monkelabs_dao,MonkeLabs DAO,LabMonke #4346,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/9b110bf83f87cf7709a20c425cb42df8.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Green,Cyborg,Bowtie,None,Einstein,Line
2359,Eb8zGEGgsLT55y4ogTJojE9XX4Mf355j3ismpY7bGnYN,2.99,4VBetdVTnXsqGvygY3QirEUPML82cpXgpyRQxbg8EPvY,monkelabs_dao,MonkeLabs DAO,LabMonke #2024,image,"[{'address': '6o6W627BcWGMKQFZC2ryG3CS5ASqNSsF6oAvdrvSRgak', 'verified': 1, 'share': 0}, {'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'verified': 0, 'share': 100}]","{'files': [{'uri': 'https://monkelabs.nyc3.digitaloceanspaces.com/labmonke2/images/a283cdf22594953c950e6b5dc205d5cb.png', 'type': 'image/png'}], 'category': 'image', 'creators': [{'address': 'daoHxo3miccKNu6LvTjZeA1JzqapBTwe6zRH5mvTyTF', 'share': 100}]}",False,,4,Blue,Blue,SuperArmorGreen,None,Battery,Dot
